period,time_interval,variant,source,BEV,PHEV,HEV,PETROL,DIESEL,FLEXFUEL,OTHERS,TOTAL,notes
2024-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),9.0,0.0,,0.0,18.0,,0.0,27.0,
2024-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),26.0,0.0,,0.0,13.0,,0.0,39.0,
2024-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),6.0,0.0,,0.0,14.0,,0.0,20.0,
2025-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),3.0,0.0,,0.0,26.0,,0.0,29.0,
2025-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,13.0,,0.0,15.0,
2025-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,12.0,,0.0,14.0,
2025-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),31.0,0.0,,0.0,7.0,,0.0,38.0,
2025-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),18.0,0.0,,0.0,18.0,,0.0,36.0,
2025-06,monthly,Buses,pxdata.stat.fi (StatFin 121d),2.0,0.0,,0.0,29.0,,5.0,36.0,
2025-07,monthly,Buses,pxdata.stat.fi (StatFin 121d),43.0,0.0,,0.0,53.0,,12.0,108.0,
2025-08,monthly,Buses,pxdata.stat.fi (StatFin 121d),19.0,0.0,,0.0,26.0,,3.0,48.0,
2025-09,monthly,Buses,pxdata.stat.fi (StatFin 121d),3.0,0.0,,0.0,17.0,,0.0,20.0,
2025-10,monthly,Buses,pxdata.stat.fi (StatFin 121d),9.0,0.0,,0.0,8.0,,0.0,17.0,
2025-11,monthly,Buses,pxdata.stat.fi (StatFin 121d),4.0,0.0,,0.0,26.0,,0.0,30.0,
2025-12,monthly,Buses,pxdata.stat.fi (StatFin 121d),12.0,0.0,,0.0,17.0,,0.0,29.0,
2026-01,monthly,Buses,pxdata.stat.fi (StatFin 121d),0.0,0.0,,0.0,15.0,,0.0,15.0,
2026-02,monthly,Buses,pxdata.stat.fi (StatFin 121d),5.0,0.0,,0.0,10.0,,0.0,15.0,
2026-03,monthly,Buses,pxdata.stat.fi (StatFin 121d),3.0,0.0,,0.0,21.0,,1.0,25.0,
2026-04,monthly,Buses,pxdata.stat.fi (StatFin 121d),25.0,0.0,,0.0,7.0,,0.0,32.0,
2026-05,monthly,Buses,pxdata.stat.fi (StatFin 121d),35.0,0.0,,0.0,17.0,,0.0,52.0,
