period,interval,year,category,registrations,source
2020M02,quarterly,2019.083333,HEV,863,ACEA
2020M02,quarterly,2019.083333,OTHER,125,ACEA
2020M02,quarterly,2019.083333,PETROL,4158,ACEA
2020M02,quarterly,2019.083333,PHEV,29,ACEA
2020M02,quarterly,2019.083333,TOTAL,7130,ACEA
2020M03,quarterly,2019.166667,BEV,23,ACEA
2020M03,quarterly,2019.166667,DIESEL,1930,ACEA
2020M03,quarterly,2019.166667,HEV,863,ACEA
2020M03,quarterly,2019.166667,OTHER,125,ACEA
2020M03,quarterly,2019.166667,PETROL,4158,ACEA
2020M03,quarterly,2019.166667,PHEV,29,ACEA
2020M03,quarterly,2019.166667,TOTAL,7130,ACEA
2020M04,quarterly,2019.25,BEV,21,ACEA
2020M04,quarterly,2019.25,DIESEL,1436,ACEA
2020M04,quarterly,2019.25,HEV,707,ACEA
2020M04,quarterly,2019.25,OTHER,90,ACEA
2020M04,quarterly,2019.25,PETROL,2756,ACEA
2020M04,quarterly,2019.25,PHEV,48,ACEA
2020M04,quarterly,2019.25,TOTAL,5060,ACEA
2020M05,quarterly,2019.333333,BEV,21,ACEA
2020M05,quarterly,2019.333333,DIESEL,1436,ACEA
2020M05,quarterly,2019.333333,HEV,707,ACEA
2020M05,quarterly,2019.333333,OTHER,90,ACEA
2020M05,quarterly,2019.333333,PETROL,2756,ACEA
2020M05,quarterly,2019.333333,PHEV,48,ACEA
2020M05,quarterly,2019.333333,TOTAL,5060,ACEA
2020M06,quarterly,2019.416667,BEV,21,ACEA
2020M06,quarterly,2019.416667,DIESEL,1436,ACEA
2020M06,quarterly,2019.416667,HEV,707,ACEA
2020M06,quarterly,2019.416667,OTHER,90,ACEA
2020M06,quarterly,2019.416667,PETROL,2756,ACEA
2020M06,quarterly,2019.416667,PHEV,48,ACEA
2020M06,quarterly,2019.416667,TOTAL,5060,ACEA
2020M07,quarterly,2019.5,BEV,52,ACEA
2020M07,quarterly,2019.5,DIESEL,1926,ACEA
2020M07,quarterly,2019.5,HEV,1084,ACEA
2020M07,quarterly,2019.5,OTHER,180,ACEA
2020M07,quarterly,2019.5,PETROL,4462,ACEA
2020M07,quarterly,2019.5,PHEV,119,ACEA
2020M07,quarterly,2019.5,TOTAL,7825,ACEA
2020M08,quarterly,2019.583333,BEV,52,ACEA
2020M08,quarterly,2019.583333,DIESEL,1926,ACEA
2020M08,quarterly,2019.583333,HEV,1084,ACEA
2020M08,quarterly,2019.583333,OTHER,180,ACEA
2020M08,quarterly,2019.583333,PETROL,4462,ACEA
2020M08,quarterly,2019.583333,PHEV,119,ACEA
2020M08,quarterly,2019.583333,TOTAL,7825,ACEA
2020M09,quarterly,2019.666667,BEV,52,ACEA
2020M09,quarterly,2019.666667,DIESEL,1926,ACEA
2020M09,quarterly,2019.666667,HEV,1084,ACEA
2020M09,quarterly,2019.666667,OTHER,180,ACEA
2020M09,quarterly,2019.666667,PETROL,4462,ACEA
2020M09,quarterly,2019.666667,PHEV,119,ACEA
2020M09,quarterly,2019.666667,TOTAL,7825,ACEA
2020M10,quarterly,2019.75,BEV,129,ACEA
2020M10,quarterly,2019.75,DIESEL,2124,ACEA
2020M10,quarterly,2019.75,HEV,1263,ACEA
2020M10,quarterly,2019.75,OTHER,196,ACEA
2020M10,quarterly,2019.75,PETROL,2976,ACEA
2020M10,quarterly,2019.75,PHEV,287,ACEA
2020M10,quarterly,2019.75,TOTAL,6977,ACEA
2020M11,quarterly,2019.833333,BEV,129,ACEA
2020M11,quarterly,2019.833333,DIESEL,2124,ACEA
2020M11,quarterly,2019.833333,HEV,1263,ACEA
2020M11,quarterly,2019.833333,OTHER,196,ACEA
2020M11,quarterly,2019.833333,PETROL,2976,ACEA
2020M11,quarterly,2019.833333,PHEV,287,ACEA
2020M11,quarterly,2019.833333,TOTAL,6977,ACEA
2020M12,quarterly,2019.916667,BEV,129,ACEA
2020M12,quarterly,2019.916667,DIESEL,2124,ACEA
2020M12,quarterly,2019.916667,HEV,1263,ACEA
2020M12,quarterly,2019.916667,OTHER,196,ACEA
2020M12,quarterly,2019.916667,PETROL,2976,ACEA
2020M12,quarterly,2019.916667,PHEV,287,ACEA
2020M12,quarterly,2019.916667,TOTAL,6977,ACEA
2021M01,quarterly,2020,BEV,139.6666667,ACEA
2021M01,quarterly,2020,DIESEL,1683.333333,ACEA
2021M01,quarterly,2020,HEV,1686,ACEA
2021M01,quarterly,2020,OTHER,177.6666667,ACEA
2021M01,quarterly,2020,PETROL,3833.666667,ACEA
2021M01,quarterly,2020,PHEV,292.6666667,ACEA
2021M01,quarterly,2020,TOTAL,7813,ACEA
2021M02,quarterly,2020.083333,BEV,139.6666667,ACEA
2021M02,quarterly,2020.083333,DIESEL,1683.333333,ACEA
2021M02,quarterly,2020.083333,HEV,1686,ACEA
2021M02,quarterly,2020.083333,OTHER,177.6666667,ACEA
2021M02,quarterly,2020.083333,PETROL,3833.666667,ACEA
2021M02,quarterly,2020.083333,PHEV,292.6666667,ACEA
2021M02,quarterly,2020.083333,TOTAL,7813,ACEA
2021M03,quarterly,2020.166667,BEV,139.6666667,ACEA
2021M03,quarterly,2020.166667,DIESEL,1683.333333,ACEA
2021M03,quarterly,2020.166667,HEV,1686,ACEA
2021M03,quarterly,2020.166667,OTHER,177.6666667,ACEA
2021M03,quarterly,2020.166667,PETROL,3833.666667,ACEA
2021M03,quarterly,2020.166667,PHEV,292.6666667,ACEA
2021M03,quarterly,2020.166667,TOTAL,7813,ACEA
2021M04,quarterly,2020.25,BEV,204,ACEA
2021M04,quarterly,2020.25,DIESEL,1948,ACEA
2021M04,quarterly,2020.25,HEV,2438,ACEA
2021M04,quarterly,2020.25,OTHER,294,ACEA
2021M04,quarterly,2020.25,PETROL,6324,ACEA
2021M04,quarterly,2020.25,PHEV,430,ACEA
2021M04,quarterly,2020.25,TOTAL,11641,ACEA
2021M05,quarterly,2020.333333,BEV,204,ACEA
2021M05,quarterly,2020.333333,DIESEL,1948,ACEA
2021M05,quarterly,2020.333333,HEV,2438,ACEA
2021M05,quarterly,2020.333333,OTHER,294,ACEA
2021M05,quarterly,2020.333333,PETROL,6324,ACEA
2021M05,quarterly,2020.333333,PHEV,430,ACEA
2021M05,quarterly,2020.333333,TOTAL,11641,ACEA
2021M06,quarterly,2020.416667,BEV,204,ACEA
2021M06,quarterly,2020.416667,DIESEL,1948,ACEA
2021M06,quarterly,2020.416667,HEV,2438,ACEA
2021M06,quarterly,2020.416667,OTHER,294,ACEA
2021M06,quarterly,2020.416667,PETROL,6324,ACEA
2021M06,quarterly,2020.416667,PHEV,430,ACEA
2021M06,quarterly,2020.416667,TOTAL,11641,ACEA
2021M07,quarterly,2020.5,BEV,152,ACEA
2021M07,quarterly,2020.5,DIESEL,1229,ACEA
2021M07,quarterly,2020.5,HEV,1966,ACEA
2021M07,quarterly,2020.5,OTHER,328.6666667,ACEA
2021M07,quarterly,2020.5,PETROL,3741,ACEA
2021M07,quarterly,2020.5,PHEV,380,ACEA
2021M07,quarterly,2020.5,TOTAL,7796.666667,ACEA
2021M08,quarterly,2020.583333,BEV,152,ACEA
2021M08,quarterly,2020.583333,DIESEL,1229,ACEA
2021M08,quarterly,2020.583333,HEV,1966,ACEA
2021M08,quarterly,2020.583333,OTHER,328.6666667,ACEA
2021M08,quarterly,2020.583333,PETROL,3741,ACEA
2021M08,quarterly,2020.583333,PHEV,380,ACEA
2021M08,quarterly,2020.583333,TOTAL,7796.666667,ACEA
2021M09,quarterly,2020.666667,BEV,152,ACEA
2021M09,quarterly,2020.666667,DIESEL,1229,ACEA
2021M09,quarterly,2020.666667,HEV,1966,ACEA
2021M09,quarterly,2020.666667,OTHER,328.6666667,ACEA
2021M09,quarterly,2020.666667,PETROL,3741,ACEA
2021M09,quarterly,2020.666667,PHEV,380,ACEA
2021M09,quarterly,2020.666667,TOTAL,7796.666667,ACEA
2021M10,quarterly,2020.75,BEV,229,ACEA
2021M10,quarterly,2020.75,DIESEL,988,ACEA
2021M10,quarterly,2020.75,HEV,1703,ACEA
2021M10,quarterly,2020.75,OTHER,330,ACEA
2021M10,quarterly,2020.75,PETROL,2642,ACEA
2021M10,quarterly,2020.75,PHEV,491,ACEA
2021M10,quarterly,2020.75,TOTAL,6385,ACEA
2021M11,quarterly,2020.833333,BEV,229,ACEA
2021M11,quarterly,2020.833333,DIESEL,988,ACEA
2021M11,quarterly,2020.833333,HEV,1703,ACEA
2021M11,quarterly,2020.833333,OTHER,330,ACEA
2021M11,quarterly,2020.833333,PETROL,2642,ACEA
2021M11,quarterly,2020.833333,PHEV,491,ACEA
2021M11,quarterly,2020.833333,TOTAL,6385,ACEA
2021M12,quarterly,2020.916667,BEV,229,ACEA
2021M12,quarterly,2020.916667,DIESEL,988,ACEA
2021M12,quarterly,2020.916667,HEV,1703,ACEA
2021M12,quarterly,2020.916667,OTHER,330,ACEA
2021M12,quarterly,2020.916667,PETROL,2642,ACEA
2021M12,quarterly,2020.916667,PHEV,491,ACEA
2021M12,quarterly,2020.916667,TOTAL,6385,ACEA
2022M01,monthly,2021,BEV,92,ACEA
2022M01,monthly,2021,DIESEL,797,ACEA
2022M01,monthly,2021,HEV,1424,ACEA
2022M01,monthly,2021,OTHER,408,ACEA
2022M01,monthly,2021,PETROL,2530,ACEA
2022M01,monthly,2021,PHEV,271,ACEA
2022M01,monthly,2021,TOTAL,5522,ACEA
2022M02,monthly,2021.083333,BEV,135,ACEA
2022M02,monthly,2021.083333,DIESEL,1385,ACEA
2022M02,monthly,2021.083333,HEV,2471,ACEA
2022M02,monthly,2021.083333,OTHER,272,ACEA
2022M02,monthly,2021.083333,PETROL,3744,ACEA
2022M02,monthly,2021.083333,PHEV,488,ACEA
2022M02,monthly,2021.083333,TOTAL,8495,ACEA
2022M03,monthly,2021.166667,BEV,278,ACEA
2022M03,monthly,2021.166667,DIESEL,1257,ACEA
2022M03,monthly,2021.166667,HEV,2292,ACEA
2022M03,monthly,2021.166667,OTHER,189,ACEA
2022M03,monthly,2021.166667,PETROL,3879,ACEA
2022M03,monthly,2021.166667,PHEV,515,ACEA
2022M03,monthly,2021.166667,TOTAL,8410,ACEA
2022M04,monthly,2021.25,BEV,229,ACEA
2022M04,monthly,2021.25,DIESEL,1501,ACEA
2022M04,monthly,2021.25,HEV,2641,ACEA
2022M04,monthly,2021.25,OTHER,222,ACEA
2022M04,monthly,2021.25,PETROL,4163,ACEA
2022M04,monthly,2021.25,PHEV,533,ACEA
2022M04,monthly,2021.25,TOTAL,9289,ACEA
2022M05,monthly,2021.333333,BEV,234,ACEA
2022M05,monthly,2021.333333,DIESEL,1602,ACEA
2022M05,monthly,2021.333333,HEV,3119,ACEA
2022M05,monthly,2021.333333,OTHER,290,ACEA
2022M05,monthly,2021.333333,PETROL,6221,ACEA
2022M05,monthly,2021.333333,PHEV,525,ACEA
2022M05,monthly,2021.333333,TOTAL,11991,ACEA
2022M06,monthly,2021.416667,BEV,318,ACEA
2022M06,monthly,2021.416667,DIESEL,1174,ACEA
2022M06,monthly,2021.416667,HEV,3573,ACEA
2022M06,monthly,2021.416667,OTHER,334,ACEA
2022M06,monthly,2021.416667,PETROL,5217,ACEA
2022M06,monthly,2021.416667,PHEV,475,ACEA
2022M06,monthly,2021.416667,TOTAL,11091,ACEA
2022M07,monthly,2021.5,BEV,227,ACEA
2022M07,monthly,2021.5,DIESEL,1995,ACEA
2022M07,monthly,2021.5,HEV,2644,ACEA
2022M07,monthly,2021.5,OTHER,450,ACEA
2022M07,monthly,2021.5,PETROL,5203,ACEA
2022M07,monthly,2021.5,PHEV,355,ACEA
2022M07,monthly,2021.5,TOTAL,10874,ACEA
2022M08,monthly,2021.583333,BEV,198,ACEA
2022M08,monthly,2021.583333,DIESEL,1654,ACEA
2022M08,monthly,2021.583333,HEV,2003,ACEA
2022M08,monthly,2021.583333,OTHER,262,ACEA
2022M08,monthly,2021.583333,PETROL,4160,ACEA
2022M08,monthly,2021.583333,PHEV,381,ACEA
2022M08,monthly,2021.583333,TOTAL,8658,ACEA
2022M09,monthly,2021.666667,BEV,282,ACEA
2022M09,monthly,2021.666667,DIESEL,1925,ACEA
2022M09,monthly,2021.666667,HEV,2622,ACEA
2022M09,monthly,2021.666667,OTHER,323,ACEA
2022M09,monthly,2021.666667,PETROL,3077,ACEA
2022M09,monthly,2021.666667,PHEV,377,ACEA
2022M09,monthly,2021.666667,TOTAL,8606,ACEA
2022M10,monthly,2021.75,BEV,241,ACEA
2022M10,monthly,2021.75,DIESEL,1495,ACEA
2022M10,monthly,2021.75,HEV,2058,ACEA
2022M10,monthly,2021.75,OTHER,344,ACEA
2022M10,monthly,2021.75,PETROL,3061,ACEA
2022M10,monthly,2021.75,PHEV,592,ACEA
2022M10,monthly,2021.75,TOTAL,7791,ACEA
2022M11,monthly,2021.833333,BEV,283,ACEA
2022M11,monthly,2021.833333,DIESEL,1104,ACEA
2022M11,monthly,2021.833333,HEV,2622,ACEA
2022M11,monthly,2021.833333,OTHER,313,ACEA
2022M11,monthly,2021.833333,PETROL,3282,ACEA
2022M11,monthly,2021.833333,PHEV,466,ACEA
2022M11,monthly,2021.833333,TOTAL,8070,ACEA
2022M12,monthly,2021.916667,BEV,378,ACEA
2022M12,monthly,2021.916667,DIESEL,914,ACEA
2022M12,monthly,2021.916667,HEV,3997,ACEA
2022M12,monthly,2021.916667,OTHER,100,ACEA
2022M12,monthly,2021.916667,PETROL,2214,ACEA
2022M12,monthly,2021.916667,PHEV,398,ACEA
2022M12,monthly,2021.916667,TOTAL,8001,ACEA
2023M01,monthly,2022,BEV,273,ACEA
2023M01,monthly,2022,DIESEL,2088,ACEA
2023M01,monthly,2022,HEV,2516,ACEA
2023M01,monthly,2022,OTHER,240,ACEA
2023M01,monthly,2022,PETROL,4968,ACEA
2023M01,monthly,2022,PHEV,447,ACEA
2023M01,monthly,2022,TOTAL,10532,ACEA
2023M02,monthly,2022.083333,BEV,395,ACEA
2023M02,monthly,2022.083333,DIESEL,1909,ACEA
2023M02,monthly,2022.083333,HEV,2832,ACEA
2023M02,monthly,2022.083333,OTHER,257,ACEA
2023M02,monthly,2022.083333,PETROL,4066,ACEA
2023M02,monthly,2022.083333,PHEV,497,ACEA
2023M02,monthly,2022.083333,TOTAL,9956,ACEA
2023M03,monthly,2022.166667,BEV,724,ACEA
2023M03,monthly,2022.166667,DIESEL,1626,ACEA
2023M03,monthly,2022.166667,HEV,3829,ACEA
2023M03,monthly,2022.166667,OTHER,392,ACEA
2023M03,monthly,2022.166667,PETROL,5891,ACEA
2023M03,monthly,2022.166667,PHEV,822,ACEA
2023M03,monthly,2022.166667,TOTAL,13284,ACEA
2023M04,monthly,2022.25,BEV,463,ACEA
2023M04,monthly,2022.25,DIESEL,1198,ACEA
2023M04,monthly,2022.25,HEV,3017,ACEA
2023M04,monthly,2022.25,OTHER,359,ACEA
2023M04,monthly,2022.25,PETROL,4768,ACEA
2023M04,monthly,2022.25,PHEV,434,ACEA
2023M04,monthly,2022.25,TOTAL,10239,ACEA
2023M05,monthly,2022.333333,BEV,720,ACEA
2023M05,monthly,2022.333333,DIESEL,1376,ACEA
2023M05,monthly,2022.333333,HEV,3715,ACEA
2023M05,monthly,2022.333333,OTHER,277,ACEA
2023M05,monthly,2022.333333,PETROL,6144,ACEA
2023M05,monthly,2022.333333,PHEV,725,ACEA
2023M05,monthly,2022.333333,TOTAL,12957,ACEA
2023M06,monthly,2022.416667,BEV,637,ACEA
2023M06,monthly,2022.416667,DIESEL,1803,ACEA
2023M06,monthly,2022.416667,HEV,4065,ACEA
2023M06,monthly,2022.416667,OTHER,319,ACEA
2023M06,monthly,2022.416667,PETROL,5874,ACEA
2023M06,monthly,2022.416667,PHEV,695,ACEA
2023M06,monthly,2022.416667,TOTAL,13393,ACEA
2023M07,monthly,2022.5,BEV,355,ACEA
2023M07,monthly,2022.5,DIESEL,1207,ACEA
